17.047,0.22240
17.052,0.05205
17.057,0.39274
17.062,-0.17508
17.067,0.10883
17.072,-0.45899
17.077,-0.11830
17.204,-0.34543
17.209,0.10883
17.214,-0.17508
17.219,-0.00473
17.224,0.33596
17.229,0.50631
17.234,-0.11830
17.239,0.16562
17.244,0.22240
17.249,-0.00473
17.377,0.27918
17.382,0.27918
17.387,0.16562
17.392,0.05205
17.397,0.27918
17.402,-0.51577
17.407,0.10883
17.412,0.22240
17.417,0.79022
17.422,0.10883
17.550,0.22240
17.555,0.22240
17.560,-0.06151
17.565,-0.28864
17.570,0.22240
17.575,0.22240
17.580,0.27918
17.585,0.39274
17.590,0.39274
17.595,0.27918
17.723,0.10883
17.728,0.22240
17.733,0.50631
17.738,0.27918
17.743,0.16562
17.748,-0.06151
17.753,0.16562
17.758,0.27918
17.763,0.05205
17.768,0.22240
17.773,-0.51577
17.901,0.16562
17.906,0.56309
17.911,-0.40221
17.916,0.22240
17.921,0.22240
17.926,0.05205
17.931,-0.40221
17.936,0.16562
17.941,0.27918
17.946,0.50631
18.074,-0.11830
18.079,0.05205
18.084,0.16562
18.089,-0.06151
18.094,0.22240
18.099,0.05205
18.104,0.16562
18.109,0.27918
18.114,-0.06151
18.119,-0.17508
18.247,0.33596
18.252,0.22240
18.257,0.16562
18.262,0.33596
18.267,0.16562
18.272,0.16562
18.277,0.27918
18.282,0.33596
18.287,0.39274
18.292,0.22240
18.297,0.22240
18.425,0.16562
18.430,0.22240
18.435,0.39274
18.440,-0.11830
18.445,0.27918
18.450,0.10883
18.455,0.61987
18.460,0.05205
18.465,0.05205
18.470,0.22240
18.598,0.73344
18.603,-0.28864
18.608,0.39274
18.613,0.22240
18.618,-0.23186
18.623,0.50631
18.628,-0.00473
18.633,0.56309
18.638,0.10883
18.643,0.50631
18.648,0.22240
18.776,-7.44322
18.781,-8.86278
18.786,-10.05521
18.791,-12.21293
18.796,-13.06467
18.801,-14.42744
18.806,-16.13091
18.811,-17.60726
18.816,-18.68612
18.944,-80.06782
18.949,-82.79338
18.954,-85.68927
18.959,-88.47161
18.964,-92.27603
18.969,-95.45584
18.974,-98.23817
18.979,-100.90694
18.984,-103.34858
19.111,-148.03628
19.116,-148.77445
19.121,-150.02366
19.126,-150.70505
19.131,-151.10252
19.136,-151.50000
19.141,-151.50000
19.146,-151.50000
19.274,-141.50631
19.279,-140.59779
19.284,-139.74606
19.289,-137.87224
19.294,-136.67981
19.299,-134.74921
19.304,-133.61356
19.309,-131.51262
19.436,-71.03943
19.441,-69.56309
19.446,-66.49685
19.451,-63.54416
19.456,-61.55678
19.461,-59.51262
19.466,-56.84385
19.471,-54.28864
19.476,-52.30126
19.604,-13.29180
19.609,-13.40536
19.614,-12.49685
19.619,-12.38328
19.624,-11.58833
19.629,-11.47476
19.634,-12.15615
19.639,-11.41798
19.644,-11.64511
19.772,-36.40221
19.777,-38.50315
19.782,-39.24132
19.787,-41.00158
19.792,-43.10252
19.797,-46.05521
19.802,-47.07729
19.807,-50.02997
19.812,-52.47161
19.939,-112.43375
19.944,-114.30757
19.949,-115.95426
19.954,-118.11199
19.959,-118.85016
19.964,-120.78076
19.969,-124.52839
19.974,-125.72082
20.102,-146.33281
20.107,-146.10568
20.112,-145.19716
20.117,-144.51577
20.122,-144.34543
20.127,-144.62934
20.132,-144.34543
20.137,-144.00473
20.142,-143.15300
20.270,-111.46845
20.275,-108.40221
20.280,-106.18770
20.285,-104.88170
20.290,-102.55363
20.295,-100.79338
20.300,-97.89748
20.305,-96.64826
20.432,-41.00158
20.437,-38.90063
20.442,-37.70820
20.447,-36.68612
20.452,-34.81230
20.457,-33.50631
20.462,-32.08675
20.467,-31.40536
20.472,-29.19085
20.600,-24.47792
20.605,-25.50000
20.610,-26.29495
20.615,-27.14669
20.620,-27.65773
20.625,-28.28233
20.630,-28.85016
20.635,-30.26972
20.640,-31.57571
20.767,-77.68297
20.772,-78.53470
20.777,-80.69243
20.782,-82.67981
20.787,-85.91640
20.792,-87.73344
20.797,-90.23186
20.802,-92.55994
20.807,-95.05836
20.934,-132.36435
20.939,-133.55678
20.944,-133.67035
20.949,-134.52208
20.954,-135.54416
20.959,-135.88486
20.964,-136.22555
20.969,-137.58833
21.097,-126.97003
21.102,-126.23186
21.107,-125.89117
21.112,-123.50631
21.117,-123.05205
21.122,-120.61041
21.127,-118.73659
21.132,-117.88486
21.259,-70.24448
21.264,-68.48423
21.269,-67.00789
21.274,-63.48738
21.279,-62.63565
21.284,-60.64826
21.289,-59.22871
21.294,-57.52524
21.299,-54.45899
21.427,-29.19085
21.432,-29.19085
21.437,-28.73659
21.442,-28.22555
21.447,-28.85016
21.452,-29.07729
21.457,-29.98580
21.462,-29.41798
21.467,-30.38328
21.595,-57.35489
21.600,-58.54732
21.605,-59.85331
21.610,-61.61356
21.615,-63.77129
21.620,-65.75868
21.625,-67.29180
21.630,-69.61987
21.635,-70.98265
21.762,-114.64826
21.767,-116.06782
21.772,-117.48738
21.777,-118.45268
21.782,-119.70189
21.787,-120.55363
21.792,-122.08675
21.797,-123.27918
21.925,-130.43375
21.930,-129.86593
21.935,-129.07098
21.940,-127.87855
21.945,-126.68612
21.950,-126.00473
21.955,-126.06151
21.960,-125.43691
21.965,-124.52839
22.093,-87.27918
22.098,-86.31388
22.103,-84.38328
22.108,-82.39590
22.113,-80.35174
22.118,-78.93218
22.123,-78.42114
22.128,-76.66088
22.133,-73.53785
22.260,-39.75237
22.265,-39.75237
22.270,-38.78707
22.275,-38.21924
22.280,-38.55994
22.285,-38.33281
22.290,-38.04890
22.295,-37.31073
22.423,-48.83754
22.428,-50.25710
22.433,-51.50631
22.438,-52.07413
22.443,-53.43691
22.448,-54.00473
22.453,-56.10568
22.458,-57.41167
22.463,-58.83123
22.590,-99.71451
22.595,-101.19085
22.600,-102.38328
22.605,-103.29180
22.610,-105.16562
22.615,-106.92587
22.620,-107.03943
22.625,-108.51577
22.630,-110.21924
22.757,-125.66404
22.762,-125.20978
22.767,-125.20978
22.772,-125.20978
22.777,-125.43691
22.782,-125.15300
22.787,-125.03943
22.792,-123.44953
22.920,-100.73659
22.925,-98.52208
22.930,-97.61356
22.935,-96.36435
22.940,-94.88801
22.945,-94.09306
22.950,-91.53785
22.955,-89.43691
22.960,-87.96057
23.087,-53.03943
23.092,-52.47161
23.097,-51.16562
23.102,-50.76814
23.107,-49.74606
23.112,-48.83754
23.117,-48.78076
23.122,-47.19085
23.127,-46.79338
23.254,-47.75868
23.259,-48.83754
23.264,-50.31388
23.269,-50.08675
23.274,-52.07413
23.279,-52.30126
23.284,-53.43691
23.289,-53.43691
23.416,-86.65457
23.421,-86.93849
23.426,-88.81230
23.431,-89.77760
23.436,-92.33281
23.441,-94.26341
23.446,-95.17192
23.451,-96.76183
23.456,-97.72713
23.583,-118.16877
23.588,-118.39590
23.593,-118.05521
23.598,-118.79338
23.603,-118.79338
23.608,-118.56625
23.613,-118.85016
23.618,-118.79338
23.623,-118.62303
23.751,-104.99527
23.756,-104.08675
23.761,-103.06467
23.766,-102.72397
23.771,-100.67981
23.776,-99.20347
23.781,-98.46530
23.786,-96.87539
23.913,-63.88486
23.918,-63.20347
23.923,-62.69243
23.928,-60.64826
23.933,-60.47792
23.938,-58.66088
23.943,-58.94479
23.948,-58.26341
23.953,-57.41167
24.080,-51.27918
24.085,-51.27918
24.090,-51.67666
24.095,-52.47161
24.100,-52.98265
24.105,-53.89117
24.110,-53.89117
24.115,-54.23186
24.120,-54.51577
24.248,-79.55678
24.253,-81.14669
24.258,-81.71451
24.263,-82.56625
24.268,-83.53155
24.273,-86.42744
24.278,-86.99527
24.283,-87.84700
24.288,-89.94795
24.415,-112.37697
24.420,-113.00158
24.425,-113.05836
24.430,-112.94479
24.435,-113.17192
24.440,-113.51262
24.445,-114.25079
24.450,-113.51262
24.578,-105.50631
24.583,-105.10883
24.588,-105.16562
24.593,-103.34858
24.598,-102.78076
24.603,-102.04259
24.608,-101.70189
24.613,-100.45268
24.740,-73.42429
24.745,-71.60726
24.750,-70.64196
24.755,-69.67666
24.760,-69.67666
24.765,-68.82492
24.770,-67.00789
24.775,-65.92902
24.780,-64.67981
24.907,-55.25394
24.912,-55.93533
24.917,-56.04890
24.922,-56.21924
24.927,-55.87855
24.932,-56.44637
24.937,-57.01420
24.942,-57.12776
24.947,-57.29811
25.075,-76.88801
25.080,-77.22871
25.085,-78.30757
25.090,-78.93218
25.095,-79.32965
25.100,-80.40852
25.105,-80.06782
25.110,-81.71451
25.115,-82.62303
25.242,-104.99527
25.247,-105.90379
25.252,-106.58517
25.257,-106.98265
25.262,-106.01735
25.267,-106.69874
25.272,-107.60726
25.277,-108.00473
25.405,-105.16562
25.410,-104.25710
25.415,-103.23502
25.420,-103.12145
25.425,-102.95110
25.430,-102.55363
25.435,-101.58833
25.440,-100.62303
25.445,-99.43060
25.573,-78.13722
25.578,-77.91009
25.583,-76.26341
25.588,-75.29811
25.593,-74.44637
25.598,-72.74290
25.603,-71.89117
25.608,-71.38013
25.613,-71.55047
25.740,-60.93218
25.745,-60.13722
25.750,-61.15931
25.755,-61.04574
25.760,-61.21609
25.765,-61.50000
25.770,-61.04574
25.775,-61.55678
25.780,-61.55678
25.907,-75.92271
25.912,-77.11514
25.917,-78.02366
25.922,-78.30757
25.927,-78.47792
25.932,-78.98896
25.937,-79.72713
25.942,-80.35174
26.069,-99.37382
26.074,-100.22555
26.079,-100.45268
26.084,-101.13407
26.089,-101.41798
26.094,-101.70189
26.099,-101.92902
26.104,-102.09937
26.109,-102.44006
26.236,-102.21293
26.241,-102.09937
26.246,-101.36120
26.251,-100.79338
26.256,-99.88486
26.261,-99.71451
26.266,-98.74921
26.271,-98.74921
26.399,-81.20347
26.404,-80.06782
26.409,-78.93218
26.414,-79.21609
26.419,-78.47792
26.424,-77.96688
26.429,-77.91009
26.434,-77.34227
26.439,-77.51262
26.566,-65.70189
26.571,-65.70189
26.576,-65.70189
26.581,-65.47476
26.586,-65.92902
26.591,-65.87224
26.596,-65.87224
26.601,-65.92902
26.606,-66.21293
26.733,-76.14984
26.738,-76.88801
26.743,-76.94479
26.748,-77.79653
26.753,-78.19401
26.758,-78.42114
26.763,-79.15931
26.768,-79.10252
26.773,-78.64826
26.901,-95.22871
26.906,-95.22871
26.911,-96.36435
26.916,-96.93218
26.921,-96.98896
26.926,-96.93218
26.931,-96.64826
26.936,-96.87539
26.941,-97.78391
27.068,-98.01104
27.073,-97.10252
27.078,-97.61356
27.083,-97.89748
27.088,-97.10252
27.093,-97.55678
27.098,-96.59148
27.103,-96.64826
27.108,-95.85331
27.235,-81.54416
27.240,-81.60095
27.245,-80.57886
27.250,-79.78391
27.255,-79.55678
27.260,-79.55678
27.265,-78.53470
27.270,-77.91009
27.275,-78.25079
27.403,-71.26656
27.408,-70.30126
27.413,-70.69874
27.418,-70.41483
27.423,-70.69874
27.428,-71.15300
27.433,-70.64196
27.438,-70.64196
27.443,-70.69874
27.571,-78.64826
27.576,-78.08044
27.581,-78.30757
27.586,-78.36435
27.591,-79.15931
27.596,-78.64826
27.601,-78.70505
27.606,-79.84069
27.733,-90.68612
27.738,-91.53785
27.743,-91.87855
27.748,-92.44637
27.753,-91.70820
27.758,-92.50315
27.763,-92.78707
27.768,-93.97950
27.773,-94.20662
27.901,-93.92271
27.906,-94.26341
27.911,-94.09306
27.916,-94.03628
27.921,-93.69558
27.926,-93.01420
27.931,-92.78707
27.936,-91.70820
27.941,-92.16246
28.068,-82.45268
28.073,-82.16877
28.078,-82.39590
28.083,-81.60095
28.088,-81.54416
28.093,-80.52208
28.098,-80.69243
28.103,-80.46530
28.108,-80.06782
28.235,-76.88801
28.240,-76.20662
28.245,-75.46845
28.250,-76.09306
28.255,-75.92271
28.260,-76.03628
28.265,-76.09306
28.270,-76.09306
28.275,-76.49054
28.403,-79.44322
28.408,-78.98896
28.413,-79.55678
28.418,-79.72713
28.423,-79.50000
28.428,-79.78391
28.433,-80.35174
28.438,-79.89748
28.443,-80.01104
28.571,-87.56309
28.576,-88.24448
28.581,-87.96057
28.586,-88.30126
28.591,-88.41483
28.596,-88.81230
28.601,-89.09621
28.606,-89.15300
28.611,-89.38013
28.738,-88.81230
28.743,-89.49369
28.748,-89.20978
28.753,-88.81230
28.758,-88.98265
28.763,-88.81230
28.768,-88.81230
28.773,-88.13091
28.778,-87.96057
28.905,-83.53155
28.910,-82.96372
28.915,-82.50946
28.920,-82.16877
28.925,-82.50946
28.930,-82.50946
28.935,-81.88486
28.940,-81.54416
28.945,-81.31703
29.073,-78.70505
29.078,-78.70505
29.083,-79.32965
29.088,-78.81861
29.093,-78.87539
29.098,-78.53470
29.103,-78.98896
29.108,-78.64826
29.113,-78.87539
29.240,-80.74921
29.245,-80.57886
29.250,-81.20347
29.255,-81.37382
29.260,-81.43060
29.265,-81.14669
29.270,-81.65773
29.275,-81.77129
29.280,-82.39590
29.407,-85.23502
29.412,-85.57571
29.417,-85.80284
29.422,-85.63249
29.427,-86.25710
29.432,-85.80284
29.437,-85.97319
29.442,-86.02997
29.569,-86.14353
29.574,-86.76814
29.579,-85.68927
29.584,-85.74606
29.589,-85.91640
29.594,-85.34858
29.599,-86.08675
29.604,-85.80284
29.609,-85.51893
29.736,-83.87224
29.741,-83.41798
29.746,-82.96372
29.751,-83.36120
29.756,-83.30442
29.761,-82.96372
29.766,-83.36120
29.771,-83.36120
29.776,-83.07729
29.904,-82.85016
29.909,-82.22555
29.914,-82.50946
29.919,-82.33912
29.924,-82.45268
29.929,-82.62303
29.934,-82.45268
29.939,-83.30442
29.944,-82.45268
30.072,-83.87224
30.077,-82.79338
30.082,-83.41798
30.087,-82.73659
30.092,-83.24763
30.097,-83.24763
30.102,-83.07729
30.107,-82.79338
30.112,-83.41798
30.239,-83.02050
30.244,-83.36120
30.249,-82.79338
30.254,-83.24763
30.259,-83.07729
30.264,-82.79338
30.269,-82.33912
30.274,-82.67981
30.279,-82.50946
30.406,-83.30442
30.411,-82.73659
30.416,-82.67981
30.421,-83.13407
30.426,-83.02050
30.431,-82.79338
30.436,-82.62303
30.441,-82.96372
30.446,-83.36120
30.574,-83.07729
30.579,-83.13407
30.584,-83.02050
30.589,-83.41798
30.594,-82.73659
30.599,-83.30442
30.604,-82.96372
30.609,-83.13407
30.614,-82.85016
30.741,-82.28233
30.746,-82.85016
30.751,-83.02050
30.756,-82.96372
30.761,-82.73659
30.766,-83.64511
30.771,-83.19085
30.776,-82.73659
30.781,-82.73659
30.908,-83.07729
30.913,-83.19085
30.918,-82.62303
30.923,-83.07729
30.928,-82.45268
30.933,-83.30442
30.938,-83.24763
30.943,-83.41798
31.070,-82.62303
31.075,-83.13407
31.080,-83.70189
31.085,-83.30442
31.090,-82.96372
31.095,-83.02050
31.100,-83.02050
31.105,-83.30442
31.110,-83.70189
31.237,-83.24763
31.242,-82.96372
31.247,-82.50946
31.252,-82.96372
31.257,-83.30442
31.262,-82.67981
31.267,-82.73659
31.272,-82.73659
31.277,-82.62303
31.405,-82.96372
31.410,-83.75868
31.415,-82.50946
31.420,-83.19085
31.425,-82.96372
31.430,-82.79338
31.435,-83.07729
31.440,-83.07729
31.445,-82.96372
31.573,-82.85016
31.578,-82.28233
31.583,-83.36120
31.588,-82.39590
31.593,-82.96372
31.598,-83.02050
31.603,-82.39590
31.608,-82.56625
31.613,-83.41798
31.740,-82.39590
31.745,-82.73659
31.750,-83.36120
31.755,-83.36120
31.760,-82.39590
31.765,-83.07729
31.770,-82.85016
31.775,-83.19085
31.780,-82.79338
31.907,-82.96372
31.912,-83.24763
31.917,-83.19085
31.922,-82.33912
31.927,-82.67981
31.932,-83.19085
31.937,-82.96372
31.942,-82.45268
31.947,-82.85016
32.075,-83.24763
32.080,-82.96372
32.085,-82.96372
32.090,-82.96372
32.095,-83.36120
32.100,-83.07729
32.105,-82.39590
32.110,-83.36120
32.115,-82.28233
32.242,-82.73659
32.247,-82.62303
32.252,-83.24763
32.257,-82.79338
32.262,-82.79338
32.267,-83.07729
32.272,-83.02050
32.277,-83.30442
32.282,-82.67981
32.409,-83.19085
32.414,-83.13407
32.419,-83.02050
32.424,-83.24763
32.429,-82.79338
32.434,-83.30442
32.439,-82.73659